X,Y,ADDRESS,CITY,STATE,ZIP,kWh/h,TARRIFF
-122.311185,47.72638315,13353 17TH AVE NE,SEATTLE,WA,98125,0.029,STD
-122.3076393,47.72643837,13357 20TH AVE NE,SEATTLE,WA,98125,0.21600000000000003,STD
-122.308079,47.72640477,1919 NE 135TH ST,SEATTLE,WA,98125,0.062,STD
-122.3066761,47.72641301,2015 NE 135TH ST,SEATTLE,WA,98125,0.137,STD
-122.3064222,47.72641769,2021 NE 135TH ST,SEATTLE,WA,98125,0.197,STD
-122.3042534,47.72643373,13356 23RD AVE NE,SEATTLE,WA,98125,0.6679999999999999,STD
-122.3069197,47.72640507,2005 NE 135TH ST,SEATTLE,WA,98125,0.122,STD
-122.3062037,47.72640723,2025 NE 135TH ST,SEATTLE,WA,98125,0.05,STD
-122.3055831,47.72635989,2201 NE 135TH ST,SEATTLE,WA,98125,0.896,STD
-122.3034967,47.72644137,13349 23RD PL NE,SEATTLE,WA,98125,0.32299999999999995,STD
-122.3047981,47.72642115,2123 NE 135TH ST,SEATTLE,WA,98125,0.745,STD
-122.3053661,47.72638041,2211 NE 135TH ST,SEATTLE,WA,98125,1.531,STD
-122.3050531,47.72636335,2217 NE 135TH ST,SEATTLE,WA,98125,0.118,STD
-122.3029463,47.72638106,2305 NE 135TH ST,SEATTLE,WA,98125,0.057999999999999996,STD
-122.3022469,47.72637783,2321 NE 135TH ST,SEATTLE,WA,98125,0.187,STD
-122.3026964,47.72637828,2311 NE 135TH ST,SEATTLE,WA,98125,0.21500000000000002,STD
-122.3075679,47.72621661,13351 20TH AVE NE,SEATTLE,WA,98125,0.067,STD
-122.312191,47.72620428,13328 15TH AVE NE,SEATTLE,WA,98125,0.064,STD
-122.3112017,47.72621662,13343 17TH AVE NE,SEATTLE,WA,98125,0.049999999999999996,STD
-122.3087647,47.72621942,13346 19TH AVE NE,SEATTLE,WA,98125,0.019,STD
-122.309398,47.72622937,13347 19TH AVE NE,SEATTLE,WA,98125,0.044,STD
-122.304275,47.72625454,13348 23RD AVE NE,SEATTLE,WA,98125,0.042,STD
-122.310465,47.72617557,13350 17TH AVE NE,SEATTLE,WA,98125,0.044000000000000004,STD
-122.3035575,47.72625156,13347 23RD PL NE,SEATTLE,WA,98125,0.044,STD
-122.3021921,47.72623455,13349 25TH AVE NE,SEATTLE,WA,98125,0.032,STD
-122.3097864,47.7261297,13352 17TH AVE NE,SEATTLE,WA,98125,0.02,STD
-122.3121893,47.72599989,13322 15TH AVE NE,SEATTLE,WA,98125,0.040999999999999995,STD
-122.3093793,47.72606439,13341 19TH AVE NE,SEATTLE,WA,98125,0.041,STD
-122.311194,47.72605242,13337 17TH AVE NE,SEATTLE,WA,98125,0.24,STD
-122.3075406,47.72610195,13345 20TH AVE NE,SEATTLE,WA,98125,0.7050000000000001,STD
-122.3069122,47.72610066,13344 20TH AVE NE,SEATTLE,WA,98125,0.055,STD
-122.3104477,47.72606499,13348 17TH AVE NE,SEATTLE,WA,98125,0.119,STD
-122.3085308,47.72609098,13340 19TH AVE NE,SEATTLE,WA,98125,0.113,STD
-122.3056364,47.72607936,13344 22ND AVE NE,SEATTLE,WA,98125,0.706,STD
-122.3042766,47.72606503,13344 23RD AVE NE,SEATTLE,WA,98125,0.073,STD
-122.3035633,47.72610385,13345 23RD PL NE,SEATTLE,WA,98125,0.127,STD
-122.3048771,47.72606013,13345 23RD AVE NE,SEATTLE,WA,98125,2.04,STD
-122.3029255,47.72605715,13344 23RD PL NE,SEATTLE,WA,98125,0.211,STD
-122.3105173,47.72596636,13346 17TH AVE NE,SEATTLE,WA,98125,0.256,STD
-122.3094224,47.72595891,13337 19TH AVE NE,SEATTLE,WA,98125,0.1,STD
-122.3022276,47.72603891,13343 25TH AVE NE,SEATTLE,WA,98125,0.18,STD
-122.3080648,47.72594919,13337 20TH AVE NE,SEATTLE,WA,98125,0.046,STD
-122.3068585,47.72596252,13338 20TH AVE NE,SEATTLE,WA,98125,0.025,STD
-122.3121093,47.72590087,13316 15TH AVE NE,SEATTLE,WA,98125,0.025,STD
-122.3062371,47.72590975,13339 22ND AVE NE,SEATTLE,WA,98125,0.040999999999999995,STD
-122.3112162,47.72589581,13331 17TH AVE NE,SEATTLE,WA,98125,0.040999999999999995,STD
-122.3056013,47.72592354,13338 22ND AVE NE,SEATTLE,WA,98125,0.013000000000000001,STD
-122.3086925,47.72591956,13338 19TH AVE NE,SEATTLE,WA,98125,0.040999999999999995,STD
-122.3042865,47.72593789,13338 23RD AVE NE,SEATTLE,WA,98125,0.04,STD
-122.3035767,47.72591564,13339 23RD PL NE,SEATTLE,WA,98125,0.021,STD
-122.3094166,47.72581289,13331 19TH AVE NE,SEATTLE,WA,98125,0.24000000000000002,STD
-122.3028868,47.72590008,13338 23RD PL NE,SEATTLE,WA,98125,0.08,STD
-122.3022054,47.7259007,13335 25TH AVE NE,SEATTLE,WA,98125,0.158,STD
-122.3069253,47.72577716,13330 20TH AVE NE,SEATTLE,WA,98125,0.7210000000000001,STD
-122.311836,47.72571311,1512 NE 130TH PL,SEATTLE,WA,98125,0.049999999999999996,STD
-122.3076019,47.72579425,13333 20TH AVE NE,SEATTLE,WA,98125,0.05499999999999999,STD
-122.312222,47.72568781,13310 15TH AVE NE,SEATTLE,WA,98125,0.07500000000000001,STD
-122.3062704,47.72575583,13333 22ND AVE NE,SEATTLE,WA,98125,0.118,STD
-122.3111555,47.72571785,13325 17TH AVE NE,SEATTLE,WA,98125,0.084,STD
-122.3055965,47.72575354,13332 22ND AVE NE,SEATTLE,WA,98125,2.975,STD
-122.3087565,47.72572666,13330 19TH AVE NE,SEATTLE,WA,98125,0.239,STD
-122.3104402,47.72569588,13332 17TH AVE NE,SEATTLE,WA,98125,0.121,STD
-122.3048484,47.72575251,13335 23RD AVE NE,SEATTLE,WA,98125,0.257,STD
-122.3042963,47.72573672,13332 23RD AVE NE,SEATTLE,WA,98125,0.54,STD
-122.3029364,47.72574297,13332 23RD PL NE,SEATTLE,WA,98125,0.085,STD
-122.3094558,47.72568956,13329 19TH AVE NE,SEATTLE,WA,98125,0.041999999999999996,STD
-122.307649,47.72560944,13327 20TH AVE NE,SEATTLE,WA,98125,0.020999999999999998,STD
-122.3035404,47.7257065,13333 23RD PL NE,SEATTLE,WA,98125,0.037,STD
-122.3023065,47.72573425,13331 25TH AVE NE,SEATTLE,WA,98125,0.038,STD
-122.3111621,47.72555623,13317 17TH AVE NE,SEATTLE,WA,98125,0.034999999999999996,STD
-122.3080348,47.72559832,13323 19TH AVE NE,SEATTLE,WA,98125,0.013999999999999999,STD
-122.3080348,47.72559832,13323 20TH AVE NE,SEATTLE,WA,98125,0.038,STD
-122.3062623,47.72560551,13327 22ND AVE NE,SEATTLE,WA,98125,0.039,STD
-122.3055968,47.7256019,13326 22ND AVE NE,SEATTLE,WA,98125,0.016,STD
-122.3104444,47.72555502,13326 17TH AVE NE,SEATTLE,WA,98125,0.034,STD
-122.3066658,47.72557321,13326 20TH AVE NE,SEATTLE,WA,98125,0.041,STD
-122.3041581,47.7255887,13328 23RD AVE NE,SEATTLE,WA,98125,0.031,STD
-122.3087598,47.72551913,13322 19TH AVE NE,SEATTLE,WA,98125,0.257,STD
-122.3050312,47.72558322,13327 23RD AVE NE,SEATTLE,WA,98125,0.537,STD
-122.3094539,47.72551511,13325 19TH AVE NE,SEATTLE,WA,98125,0.043,STD
-122.3023425,47.72562599,13321 25TH AVE NE,SEATTLE,WA,98125,0.645,STD
-122.3035653,47.72558765,13327 23RD PL NE,SEATTLE,WA,98125,0.235,STD
-122.3029166,47.7255919,13324 23RD PL NE,SEATTLE,WA,98125,0.114,STD
-122.3062651,47.72544755,13321 22ND AVE NE,SEATTLE,WA,98125,0.915,STD
-122.3111584,47.72539817,13311 17TH AVE NE,SEATTLE,WA,98125,1.528,STD
-122.3105542,47.72536655,13320 17TH AVE NE,SEATTLE,WA,98125,0.178,STD
-122.3056074,47.72546576,13320 22ND AVE NE,SEATTLE,WA,98125,0.101,STD
-122.3087726,47.72540743,13316 19TH AVE NE,SEATTLE,WA,98125,0.76,STD
-122.3069672,47.72541038,13318 20TH AVE NE,SEATTLE,WA,98125,0.101,STD
-122.3049156,47.72541579,13331 23RD AVE NE,SEATTLE,WA,98125,0.041,STD
-122.309448,47.72538134,13315 19TH AVE NE,SEATTLE,WA,98125,0.042,STD
-122.3100994,47.72536546,13314 17TH AVE NE,SEATTLE,WA,98125,0.044,STD
-122.3116863,47.7253471,1514 NE 130TH PL,SEATTLE,WA,98125,0.041999999999999996,STD
-122.3035537,47.72545813,13323 23RD PL NE,SEATTLE,WA,98125,0.015,STD
-122.3029547,47.72540599,13320 23RD PL NE,SEATTLE,WA,98125,0.039,STD
-122.3042196,47.72539641,13324 23RD AVE NE,SEATTLE,WA,98125,0.040999999999999995,STD
-122.3022296,47.72540975,13323 25TH AVE NE,SEATTLE,WA,98125,0.017,STD
-122.3076204,47.7252324,13315 20TH AVE NE,SEATTLE,WA,98125,0.039,STD
-122.3068946,47.72528666,13314 20TH AVE NE,SEATTLE,WA,98125,0.039,STD
-122.3094137,47.72525681,13311 19TH AVE NE,SEATTLE,WA,98125,0.012,STD
-122.3062807,47.72528187,13315 22ND AVE NE,SEATTLE,WA,98125,0.277,STD
-122.3056505,47.72526936,13316 22ND AVE NE,SEATTLE,WA,98125,0.614,STD
-122.3049955,47.72528505,13315 23RD AVE NE,SEATTLE,WA,98125,0.237,STD
-122.3087371,47.72523801,13312 19TH AVE NE,SEATTLE,WA,98125,0.056,STD
-122.3029583,47.72525507,13314 23RD PL NE,SEATTLE,WA,98125,0.142,STD
-122.3022196,47.72526792,13309 25TH AVE NE,SEATTLE,WA,98125,0.23500000000000001,STD
-122.3038206,47.7252255,13313 23RD PL NE,SEATTLE,WA,98125,2.4730001,STD
-122.3111255,47.72512796,1536 NE 130TH PL,SEATTLE,WA,98125,0.267,STD
-122.3104506,47.72513317,13310 17TH AVE NE,SEATTLE,WA,98125,0.20500000000000002,STD
-122.3093863,47.72509479,13043 19TH AVE NE,SEATTLE,WA,98125,0.116,STD
-122.3087544,47.72513245,13306 19TH AVE NE,SEATTLE,WA,98125,0.194,STD
-122.3069411,47.72507301,13306 20TH AVE NE,SEATTLE,WA,98125,0.626,STD
-122.3056501,47.72510005,13310 22ND AVE NE,SEATTLE,WA,98125,0.124,STD
-122.3050062,47.72513258,13309 23RD AVE NE,SEATTLE,WA,98125,0.10400000000000001,STD
-122.3042854,47.72508886,13314 23RD AVE NE,SEATTLE,WA,98125,0.012,STD
-122.3035589,47.72507768,13309 23RD PL NE,SEATTLE,WA,98125,0.051,STD
-122.3065007,47.72506144,2020 NE 133RD ST,SEATTLE,WA,98125,0.041,STD
-122.3062089,47.72504133,2024 NE 133RD ST,SEATTLE,WA,98125,0.021,STD
-122.3029632,47.72508616,13308 23RD PL NE,SEATTLE,WA,98125,0.028,STD
-122.3122016,47.72497979,1511 NE 130TH PL,SEATTLE,WA,98125,0.039,STD
-122.3022281,47.72507903,13307 25TH AVE NE,SEATTLE,WA,98125,0.042,STD
-122.3104552,47.72498658,13304 17TH AVE NE,SEATTLE,WA,98125,0.013000000000000001,STD
-122.3093839,47.72495684,13037 19TH AVE NE,SEATTLE,WA,98125,0.039,STD
-122.3087278,47.72496278,13300 19TH AVE NE,SEATTLE,WA,98125,0.041999999999999996,STD
-122.3087278,47.72496278,13310 19TH AVE NE,SEATTLE,WA,98125,0.192,STD
-122.3069027,47.72494016,13302 20TH AVE NE,SEATTLE,WA,98125,0.595,STD
-122.3105115,47.7248399,13002 17TH AVE NE,SEATTLE,WA,98125,0.134,STD
-122.3035866,47.7248918,13303 23RD PL NE,SEATTLE,WA,98125,0.263,STD
-122.3042805,47.72493818,13300 23RD AVE NE,SEATTLE,WA,98125,0.5870000000000001,STD
-122.3048397,47.72491866,13301 23RD AVE NE,SEATTLE,WA,98125,0.10300000000000001,STD
-122.3087009,47.72485329,13040 19TH AVE NE,SEATTLE,WA,98125,0.179,STD
-122.302183,47.72492377,13305 25TH AVE NE,SEATTLE,WA,98125,0.561,STD
-122.307636,47.72487099,13063 20TH AVE NE,SEATTLE,WA,98125,1.52,STD
-122.3028969,47.72491244,2400 NE 133RD ST,SEATTLE,WA,98125,0.127,STD
-122.3093341,47.72479083,13027 19TH AVE NE,SEATTLE,WA,98125,0.18,STD
-122.3114811,47.72475453,1545 NE 130TH PL,SEATTLE,WA,98125,0.10400000000000001,STD
-122.3122852,47.72467635,1503 NE 130TH PL,SEATTLE,WA,98125,0.091,STD
-122.3087029,47.72467765,13034 19TH AVE NE,SEATTLE,WA,98125,0.043,STD
-122.3076427,47.72471046,13059 20TH AVE NE,SEATTLE,WA,98125,0.027999999999999997,STD
-122.3101361,47.7246855,1716 NE 130TH PL,SEATTLE,WA,98125,0.024,STD
-122.3119853,47.7246279,1519 NE 130TH PL,SEATTLE,WA,98125,0.045,STD
-122.3087774,47.72455141,13028 19TH AVE NE,SEATTLE,WA,98125,0.043,STD
-122.3042455,47.72460569,13056 23RD AVE NE,SEATTLE,WA,98125,0.01,STD
-122.3094205,47.72455128,13021 19TH AVE NE,SEATTLE,WA,98125,0.044,STD
-122.3076518,47.72456039,13053 20TH AVE NE,SEATTLE,WA,98125,0.042,STD
-122.303625,47.72461831,13055 23RD PL NE,SEATTLE,WA,98125,0.012,STD
-122.3123778,47.72448346,13046 15TH AVE NE,SEATTLE,WA,98125,0.037,STD
-122.3108044,47.7244244,1705 NE 130TH PL,SEATTLE,WA,98125,0.039,STD
-122.311367,47.72445448,1573 NE 130TH PL,SEATTLE,WA,98125,0.027999999999999997,STD
-122.3021921,47.72457343,13055 25TH AVE NE,SEATTLE,WA,98125,0.766,STD
-122.3021921,47.72457343,13061 25TH AVE NE,SEATTLE,WA,98125,0.097,STD
-122.3029805,47.72455429,2405 NE 133RD ST,SEATTLE,WA,98125,0.047,STD
-122.3087393,47.72441283,13024 19TH AVE NE,SEATTLE,WA,98125,0.048,STD
-122.312298,47.72436075,1502 NE BROCKMAN PL,SEATTLE,WA,98125,0.534,STD
-122.3067554,47.72368617,13018 20TH AVE NE,SEATTLE,WA,98125,0.259,STD
-122.3042502,47.72442779,13050 23RD AVE NE,SEATTLE,WA,98125,0.139,STD
-122.3076656,47.7244179,13049 20TH AVE NE,SEATTLE,WA,98125,0.042,STD
-122.3036268,47.72444513,13051 23RD PL NE,SEATTLE,WA,98125,0.10600000000000001,STD
-122.3105893,47.72433164,1715 NE 130TH PL,SEATTLE,WA,98125,0.184,STD
-122.3022614,47.7243959,13047 25TH AVE NE,SEATTLE,WA,98125,0.125,STD
-122.3096616,47.72427581,1730 NE 130TH PL,SEATTLE,WA,98125,0.083,STD
-122.3080113,47.72423368,13045 20TH AVE NE,SEATTLE,WA,98125,0.086,STD
-122.308698,47.72427979,13016 19TH AVE NE,SEATTLE,WA,98125,0.08399999999999999,STD
-122.3042587,47.72429044,13046 23RD AVE NE,SEATTLE,WA,98125,0.04,STD
-122.3083372,47.72418105,13014 19TH AVE NE,SEATTLE,WA,98125,0.038,STD
-122.3048994,47.72428496,13045 23RD AVE NE,SEATTLE,WA,98125,0.026000000000000002,STD
-122.311997,47.72415798,1514 NE BROCKMAN PL,SEATTLE,WA,98125,0.025,STD
-122.3123209,47.72414886,1508 NE BROCKMAN PL,SEATTLE,WA,98125,0.045,STD
-122.3036424,47.72427945,13045 23RD PL NE,SEATTLE,WA,98125,0.038,STD
-122.3026956,47.72427972,13039 25TH AVE NE,SEATTLE,WA,98125,0.015,STD
-122.3118305,47.72409543,1520 NE BROCKMAN PL,SEATTLE,WA,98125,0.033,STD
-122.3075667,47.72415472,13039 20TH AVE NE,SEATTLE,WA,98125,0.038000000000000006,STD
-122.3022398,47.72426067,13041 25TH AVE NE,SEATTLE,WA,98125,0.246,STD
-122.3093724,47.72411463,13003 19TH AVE NE,SEATTLE,WA,98125,0.653,STD
-122.3042609,47.72408476,13040 23RD AVE NE,SEATTLE,WA,98125,0.772,STD
-122.3036063,47.72408664,13039 23RD PL NE,SEATTLE,WA,98125,0.118,STD
-122.3116812,47.72395862,1526 NE BROCKMAN PL,SEATTLE,WA,98125,0.157,STD
-122.3075735,47.72393266,13033 20TH AVE NE,SEATTLE,WA,98125,0.16399999999999998,STD
-122.3049069,47.72400754,13041 23RD AVE NE,SEATTLE,WA,98125,0.7280000000000001,STD
-122.3078701,47.72399193,13027 20TH AVE NE,SEATTLE,WA,98125,1.541,STD
-122.309894,47.72387836,1737 NE 130TH PL,SEATTLE,WA,98125,0.119,STD
-122.3083385,47.72394626,13010 19TH AVE NE,SEATTLE,WA,98125,0.273,STD
-122.3042864,47.72394848,13026 23RD AVE NE,SEATTLE,WA,98125,0.202,STD
-122.31052,47.72382861,1725 NE 130TH PL,SEATTLE,WA,98125,0.129,STD
-122.3035744,47.72395605,13031 23RD PL NE,SEATTLE,WA,98125,0.095,STD
-122.3115449,47.72377626,1528 NE BROCKMAN PL,SEATTLE,WA,98125,0.024,STD
-122.3087178,47.72388178,13002 19TH AVE NE,SEATTLE,WA,98125,0.028,STD
-122.30248,47.72394903,13033 25TH AVE NE,SEATTLE,WA,98125,0.038,STD
-122.302955,47.72391201,13032 23RD PL NE,SEATTLE,WA,98125,0.039,STD
-122.3110614,47.72371564,1536 NE BROCKMAN PL,SEATTLE,WA,98125,0.025,STD
-122.3048853,47.72382739,13027 23RD AVE NE,SEATTLE,WA,98125,0.031,STD
-122.3123544,47.72372691,13022 15TH AVE NE,SEATTLE,WA,98125,0.038,STD
-122.3042263,47.72376542,13024 23RD AVE NE,SEATTLE,WA,98125,0.039,STD
-122.3086759,47.72370493,1904 NE 130TH PL,SEATTLE,WA,98125,0.01,STD
-122.3113681,47.72367734,1532 NE BROCKMAN PL,SEATTLE,WA,98125,0.038,STD
-122.3076602,47.7237158,13023 20TH AVE NE,SEATTLE,WA,98125,0.039,STD
-122.3035774,47.72374989,13027 23RD PL NE,SEATTLE,WA,98125,0.034,STD
-122.3096179,47.72368414,1743 NE 130TH PL,SEATTLE,WA,98125,0.245,STD
-122.3029455,47.72377099,13026 23RD PL NE,SEATTLE,WA,98125,0.678,STD
-122.3024592,47.72380098,13027 25TH AVE NE,SEATTLE,WA,98125,0.10400000000000001,STD
-122.3123515,47.72353017,13014 15TH AVE NE,SEATTLE,WA,98125,0.051000000000000004,STD
-122.3048706,47.72363425,13021 23RD AVE NE,SEATTLE,WA,98125,0.51,STD
-122.3093377,47.72355074,1755 NE 130TH PL,SEATTLE,WA,98125,0.25,STD
-122.3093377,47.72355074,1759 NE 130TH PL,SEATTLE,WA,98125,0.578,STD
-122.3093377,47.72355074,1757 NE 130TH PL,SEATTLE,WA,98125,1.9770001000000001,STD
-122.3035503,47.72360392,13021 23RD PL NE,SEATTLE,WA,98125,0.12,STD
-122.3119401,47.72350001,1529 NE BROCKMAN PL,SEATTLE,WA,98125,0.163,STD
-122.3110146,47.7234863,1538 NE BROCKMAN PL,SEATTLE,WA,98125,0.201,STD
-122.3083149,47.72355166,1908 NE 130TH PL,SEATTLE,WA,98125,0.126,STD
-122.3021862,47.72360121,13021 25TH AVE NE,SEATTLE,WA,98125,0.079,STD
-122.3076227,47.72344944,13011 20TH AVE NE,SEATTLE,WA,98125,0.031,STD
-122.3123421,47.72340575,13010 15TH AVE NE,SEATTLE,WA,98125,0.043,STD
-122.3049266,47.72344429,13015 23RD AVE NE,SEATTLE,WA,98125,0.044,STD
-122.3080657,47.72339642,1922 NE 130TH PL,SEATTLE,WA,98125,0.017,STD
-122.3090943,47.72336594,1901 NE 130TH PL,SEATTLE,WA,98125,0.043,STD
-122.3028733,47.72348096,13016 23RD PL NE,SEATTLE,WA,98125,0.04,STD
-122.3043144,47.72345451,13018 23RD AVE NE,SEATTLE,WA,98125,0.024,STD
-122.3115941,47.72332083,1533 NE BROCKMAN PL,SEATTLE,WA,98125,0.026000000000000002,STD
-122.3037519,47.72341706,13007 23RD PL NE,SEATTLE,WA,98125,0.04,STD
-122.3106345,47.72324437,1554 NE BROCKMAN PL,SEATTLE,WA,98125,0.045000000000000005,STD
-122.3075601,47.72324567,13003 20TH AVE NE,SEATTLE,WA,98125,0.211,STD
-122.3021651,47.72337454,13017 25TH AVE NE,SEATTLE,WA,98125,0.6839999999999999,STD
-122.3123357,47.72318462,13000 15TH AVE NE,SEATTLE,WA,98125,0.47,STD
-122.3123357,47.72318462,13002 15TH AVE NE,SEATTLE,WA,98125,0.087,STD
-122.3118802,47.72319163,13004 15TH AVE NE,SEATTLE,WA,98125,0.111,STD
-122.3114541,47.72320036,1541 NE BROCKMAN PL,SEATTLE,WA,98125,0.109,STD
-122.3063578,47.72320121,2018 NE 130TH ST,SEATTLE,WA,98125,0.933,STD
-122.3078587,47.7232596,1924 NE 130TH PL,SEATTLE,WA,98125,1.655,STD
-122.3029666,47.72329431,13008 23RD PL NE,SEATTLE,WA,98125,0.127,STD
-122.3087305,47.72320651,1903 NE 130TH PL,SEATTLE,WA,98125,0.2,STD
-122.3048745,47.72319795,13003 23RD AVE NE,SEATTLE,WA,98125,0.10200000000000001,STD
-122.3035173,47.72317539,2324 NE 130TH ST,SEATTLE,WA,98125,0.133,STD
-122.3040652,47.72314012,2310 NE 130TH ST,SEATTLE,WA,98125,0.092,STD
-122.3112417,47.72306125,1547 NE BROCKMAN PL,SEATTLE,WA,98125,0.038,STD
-122.3051502,47.72315489,2220 NE 130TH ST,SEATTLE,WA,98125,0.025,STD
-122.3042606,47.72316811,13004 23RD AVE NE,SEATTLE,WA,98125,0.039,STD
-122.3037492,47.72316479,2316 NE 130TH ST,SEATTLE,WA,98125,0.037000000000000005,STD
-122.3028533,47.72310476,13002 23RD PL NE,SEATTLE,WA,98125,0.011,STD
-122.302223,47.72311567,13003 25TH AVE NE,SEATTLE,WA,98125,0.047,STD
-122.3122961,47.72297476,12764 15TH AVE NE,SEATTLE,WA,98125,0.037000000000000005,STD
-122.3116158,47.7229195,12759 17TH AVE NE,SEATTLE,WA,98125,0.013999999999999999,STD
-122.3081913,47.72292287,1905 NE 130TH PL,SEATTLE,WA,98125,0.034,STD
-122.3102322,47.72289508,1712 NE BROCKMAN PL,SEATTLE,WA,98125,0.037,STD
-122.3112527,47.72288671,12755 17TH AVE NE,SEATTLE,WA,98125,0.255,STD
-122.3078949,47.72284002,1909 NE 130TH PL,SEATTLE,WA,98125,0.047999999999999994,STD
-122.3101237,47.7227917,1714 NE BROCKMAN PL,SEATTLE,WA,98125,0.037,STD
-122.3097057,47.722764,1724 NE BROCKMAN PL,SEATTLE,WA,98125,0.636,STD
-122.3093208,47.72274381,12745 19TH AVE NE,SEATTLE,WA,98125,0.07,STD
-122.3062807,47.72274525,12955 22ND AVE NE,SEATTLE,WA,98125,0.027,STD
-122.3067599,47.72275055,2009 NE 130TH ST,SEATTLE,WA,98125,0.059,STD
-122.3070597,47.72274375,2003 NE 130TH ST,SEATTLE,WA,98125,0.5890000000000001,STD
-122.3048399,47.72275664,2253 NE 130TH ST,SEATTLE,WA,98125,0.172,STD
-122.304282,47.72275681,12824 23RD AVE NE,SEATTLE,WA,98125,0.632,STD
-122.3111962,47.72268218,12749 17TH AVE NE,SEATTLE,WA,98125,1.746,STD
-122.3115574,47.72267253,12747 17TH AVE NE,SEATTLE,WA,98125,0.263,STD
-122.3039723,47.72273285,2313 NE 130TH ST,SEATTLE,WA,98125,0.129,STD
-122.3123417,47.72262712,12750 15TH AVE NE,SEATTLE,WA,98125,0.128,STD
-122.3036298,47.7227599,2321 NE 130TH ST,SEATTLE,WA,98125,0.098,STD
-122.3033601,47.72274107,2327 NE 130TH ST,SEATTLE,WA,98125,0.028999999999999998,STD
-122.3023897,47.72276507,2351 NE 130TH ST,SEATTLE,WA,98125,0.038,STD
-122.3031162,47.72273704,2333 NE 130TH ST,SEATTLE,WA,98125,0.038000000000000006,STD
-122.3026212,47.72273734,2345 NE 130TH ST,SEATTLE,WA,98125,0.009000000000000001,STD
-122.3028937,47.72275962,2339 NE 130TH ST,SEATTLE,WA,98125,0.04,STD
-122.3021459,47.7227359,12821 25TH AVE NE,SEATTLE,WA,98125,0.04,STD
-122.3075936,47.72268381,12955 20TH AVE NE,SEATTLE,WA,98125,0.023,STD
-122.3082512,47.72263127,12756 19TH AVE NE,SEATTLE,WA,98125,0.029,STD
-122.308034,47.72259247,1915 NE 130TH PL,SEATTLE,WA,98125,0.037000000000000005,STD
-122.3106106,47.72251338,12750 17TH AVE NE,SEATTLE,WA,98125,0.034,STD
-122.304258,47.72262301,12816 23RD AVE NE,SEATTLE,WA,98125,0.016,STD
-122.3062881,47.72257109,12745 22ND AVE NE,SEATTLE,WA,98125,0.234,STD
-122.3062881,47.72257109,12945 22ND AVE NE,SEATTLE,WA,98125,0.5700000000000001,STD
-122.3069787,47.72247217,12744 20TH AVE NE,SEATTLE,WA,98125,0.094,STD
-122.3084849,47.7225158,12746 19TH AVE NE,SEATTLE,WA,98125,0.075,STD
-122.3075653,47.72253923,12745 20TH AVE NE,SEATTLE,WA,98125,0.543,STD
-122.3049181,47.72255245,12813 23RD AVE NE,SEATTLE,WA,98125,0.032,STD
-122.3097411,47.7224494,1732 NE BROCKMAN PL,SEATTLE,WA,98125,0.651,STD
-122.3111957,47.72243374,12737 17TH AVE NE,SEATTLE,WA,98125,2.2159999999999997,STD
-122.3021772,47.72245898,12815 25TH AVE NE,SEATTLE,WA,98125,0.21,STD
-122.3043123,47.72243029,12810 23RD AVE NE,SEATTLE,WA,98125,0.28300000000000003,STD
-122.3106284,47.72235199,12742 17TH AVE NE,SEATTLE,WA,98125,0.11,STD
-122.3093051,47.7223468,12735 19TH AVE NE,SEATTLE,WA,98125,0.105,STD
-122.309583,47.72230657,1738 NE BROCKMAN PL,SEATTLE,WA,98125,0.04,STD
-122.3123696,47.72232825,12740 15TH AVE NE,SEATTLE,WA,98125,0.023,STD
-122.30761,47.72236838,12737 20TH AVE NE,SEATTLE,WA,98125,0.028999999999999998,STD
-122.3048795,47.72233821,12807 23RD AVE NE,SEATTLE,WA,98125,0.036000000000000004,STD
-122.3067832,47.72225961,2005 NE 130TH ST,SEATTLE,WA,98125,0.032,STD
-122.3112446,47.72226522,12731 17TH AVE NE,SEATTLE,WA,98125,0.022,STD
-122.30634,47.72226773,12737 22ND AVE NE,SEATTLE,WA,98125,0.037,STD
-122.3106701,47.72224955,12730 17TH AVE NE,SEATTLE,WA,98125,0.038,STD
-122.3086289,47.72225395,12734 19TH AVE NE,SEATTLE,WA,98125,0.01,STD
-122.3021387,47.72228666,12801 25TH AVE NE,SEATTLE,WA,98125,0.038,STD
-122.3030773,47.72224341,2332 NE 128TH ST,SEATTLE,WA,98125,0.036,STD
-122.3036901,47.72223898,2320 NE 128TH ST,SEATTLE,WA,98125,0.2,STD
-122.3102322,47.72217613,1729 NE BROCKMAN PL,SEATTLE,WA,98125,1.112,STD
-122.3042954,47.7222285,12804 23RD AVE NE,SEATTLE,WA,98125,0.128,STD
-122.3123519,47.72215343,12732 15TH AVE NE,SEATTLE,WA,98125,0.092,STD
-122.3039829,47.72226995,2314 NE 128TH ST,SEATTLE,WA,98125,0.6080000000000001,STD
-122.3023798,47.7222249,2350 NE 128TH ST,SEATTLE,WA,98125,0.18100000000000002,STD
-122.3026355,47.72226971,2344 NE 128TH ST,SEATTLE,WA,98125,0.098,STD
-122.3033411,47.72224906,2328 NE 128TH ST,SEATTLE,WA,98125,0.785,STD
-122.302892,47.72226114,2338 NE 128TH ST,SEATTLE,WA,98125,2.116,STD
-122.3113327,47.72206349,12729 17TH AVE NE,SEATTLE,WA,98125,0.183,STD
-122.3100609,47.72204076,1737 NE BROCKMAN PL,SEATTLE,WA,98125,0.265,STD
